DATE,SP500,sp500_pct,sp500_investment
2018-12-11,2636.78,0.29038225319441535,1290.3822531944154
2018-12-12,2651.07,0.2973754655208696,1297.3754655208695
2018-12-13,2650.54,0.29711609515466786,1297.1160951546678
2018-12-14,2599.95,0.27235845963365146,1272.3584596336514
2018-12-17,2545.94,0.2459271511835608,1245.9271511835607
2018-12-18,2546.16,0.24603481435443686,1246.0348143544368
2018-12-19,2506.96,0.22685119481650773,1226.8511948165078
2018-12-20,2467.42,0.20750118674176998,1207.50118674177
2018-12-21,2416.62,0.1826407818303717,1182.6407818303717
2018-12-24,2351.1,0.15057673203126143,1150.5767320312614
2018-12-25,,,
2018-12-26,2467.7,0.207638212595612,1207.638212595612
2018-12-27,2488.83,0.21797877078021544,1217.9787707802154
2018-12-28,2485.74,0.21646659260745493,1216.466592607455
2018-12-31,2506.85,0.22679736323106958,1226.7973632310695
2019-01-01,,,
2019-01-02,2510.03,0.22835358542827922,1228.3535854282793
2019-01-03,2447.89,0.19794363343626564,1197.9436334362656
2019-01-04,2531.94,0.2390758584914432,1239.0758584914431
2019-01-07,2549.69,0.2477623188689495,1247.7623188689495
2019-01-08,2574.41,0.2598597442510313,1259.8597442510313
2019-01-09,2584.96,0.26502268267259144,1265.0226826725914
2019-01-10,2596.64,0.2707386182900151,1270.7386182900152
2019-01-11,2596.26,0.27055265463122913,1270.5526546312292
2019-01-14,2582.61,0.26387264425641455,1263.8726442564146
2019-01-15,2610.3,0.2774235224453243,1277.4235224453244
2019-01-16,2616.1,0.28026191513205867,1280.2619151320587
2019-01-17,2635.96,0.2899809631938768,1289.9809631938767
2019-01-18,2670.71,0.3069868504118116,1306.9868504118117
2019-01-21,,,
2019-01-22,2632.9,0.2884834663625997,1288.4834663625998
2019-01-23,2638.7,0.29132185904933405,1291.321859049334
2019-01-24,2642.33,0.2930983013687902,1293.0983013687903
2019-01-25,2664.76,0.30407505101766175,1304.0750510176617
2019-01-28,2643.85,0.2938421560039346,1293.8421560039346
2019-01-29,2640.0,0.29195805051360213,1291.958050513602
2019-01-30,2681.05,0.31204701944298985,1312.04701944299
2019-01-31,2704.1,0.323327183482512,1323.327183482512
2019-02-01,2706.53,0.32451637214264406,1324.516372142644
2019-02-04,2724.87,0.3334915655693178,1333.4915655693178
2019-02-05,2737.7,0.33977028594359404,1339.770285943594
2019-02-06,2731.61,0.33678997362252305,1336.7899736225231
2019-02-07,2706.05,0.3242814706789141,1324.281470678914
2019-02-08,2707.88,0.3251770325093839,1325.177032509384
2019-02-11,2709.8,0.3261166383643028,1326.1166383643028
2019-02-12,2744.73,0.34321061363113614,1343.210613631136
2019-02-13,2753.03,0.3472724514414631,1347.272451441463
2019-02-14,2745.73,0.3436999916805732,1343.6999916805732
2019-02-15,2775.6,0.3583177140172553,1358.3177140172554
2019-02-18,,,
2019-02-19,2779.76,0.36035352670291343,1360.3535267029135
2019-02-20,2784.7,0.36277105426713185,1362.7710542671318
2019-02-21,2774.88,0.35796536182166094,1357.965361821661
2019-02-22,2792.67,0.3666713973211446,1366.6713973211447
2019-02-25,2796.11,0.3683548578112077,1368.3548578112077
2019-02-26,2793.9,0.3672733323219519,1367.273332321952
2019-02-27,2792.38,0.36652947768680777,1366.5294776868077
2019-02-28,2784.49,0.36266828487674996,1362.66828487675
2019-03-01,2803.69,0.37206434342593986,1372.0643434259398
2019-03-04,2792.81,0.36673991024806574,1366.7399102480658
2019-03-05,2789.65,0.3651934756118449,1365.1934756118449
2019-03-06,2771.45,0.3562867951120918,1356.2867951120918
2019-03-07,2748.93,0.3452660014387714,1345.2660014387714
2019-03-08,2743.07,0.3423982460690709,1342.3982460690709
2019-03-11,2783.3,0.36208592499792025,1362.0859249979203
2019-03-12,2791.52,0.36610861256429206,1366.1086125642921
2019-03-13,2810.92,0.37560254672336923,1375.6025467233692
2019-03-14,2808.48,0.374408464282743,1374.408464282743
2019-03-15,2822.48,0.3812597569748606,1381.2597569748607
